id,case_number,sr_location,city,state,zip,latitude,longitude
25026432,101003931075,"5215 HONEY, HOUSTON 77004",HOUSTON,TX,77004,,
25026467,101003931150,"9138 SUNNYWOOD, HOUSTON 77088",HOUSTON,TX,77088,,
25026588,101003931475,Intersection 2900 BINGLE RD&8450 KEMPWOOD DR,,,,,
25026607,101003931526,"6727 LONDON, HOUSTON 77021",HOUSTON,TX,77021,,
25026750,101003931775,"7710 CATALINA, HOUSTON 77075",HOUSTON,TX,77075,,
25026759,101003931796,"11442 KIRKWYN, HOUSTON 77089",HOUSTON,TX,77089,,
25026995,101003932376,"5635 WOODGREEN, HOUSTON 77033",HOUSTON,TX,77033,,
25027010,101003932416,"11702 MILL VALLEY, HOUSTON 77048",HOUSTON,TX,77048,,
25027230,101003933200,"9246 WICKFORD, HOUSTON 77024",HOUSTON,TX,77024,,
25027765,101003934484,"225 TALLANT, HOUSTON 77076",HOUSTON,TX,77076,,
25027781,101003934510,"4118 BOTANY, HOUSTON 77047",HOUSTON,TX,77047,,
25027777,101003934505,"818 HURLEY, HOUSTON 77022",HOUSTON,TX,77022,,
25027833,101003934604,"8519 VOGUE, HOUSTON 77055",HOUSTON,TX,77055,,
25028982,101003937744,"12006 SONNET MEADOW, HOUSTON 77047",HOUSTON,TX,77047,,
30823872,101003905825,"911 WOODLAND, HOUSTON 77009",,,,,
26883338,101003906432,"12210 PALMWAY, HOUSTON 77034",HOUSTON,TX,77034,,
26883611,101003907068,"428 DE HAVEN, HOUSTON 77029",HOUSTON,TX,77029,,
26883883,101003907831,"8314 TARBELL, HOUSTON 77034",HOUSTON,TX,77034,,
26883900,101003907903,"455 TRESVANT, HOUSTON 77598",HOUSTON,TX,77598,,
26884639,101003920036,"10506 KIRKGLEN, HOUSTON 77089",HOUSTON,TX,77089,,
26884770,101003920372,"11431 KIRKWYN, HOUSTON 77089",HOUSTON ,TX,77089,,
26885102,101003921288,"9803 ALMEDA OAKS, HOUSTON 77075",HOUSTON,TX,77075,,
26880990,101003890511,"202 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
30822503,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
30821850,101003890586,"5206 CLAY, HOUSTON 77023",HOUSTON,TX,77023,,
26881017,101003890586,"5206 CLAY, HOUSTON 77023",HOUSTON,TX,77023,,
26881156,101003890903,"5709 DORBRANDT, HOUSTON 77023",HOUSTON,TX,77023,,
26881187,101003890966,"8402 DETROIT, HOUSTON 77017",HOUSTON,TX,77017,,
26881363,101003891343,"7907 HARTFORD, HOUSTON 77017",HOUSTON,TX,77017,,
26881948,101003892807,"1601 WESLEY, HOUSTON 77023",HOUSTON,TX,77023,,
26885717,101003923298,"6708 CONLEY, HOUSTON 77021",HOUSTON,TX,77077,,
26886852,101003926385,"843 ASHLAND, HOUSTON 77007",,,,,
26886897,101003926452,"13910 RIMPLE BEND, HOUSTON 77048",HOUSTON,TX,77048,,
26888096,101003929547,"6410 HERON, HOUSTON 77087",HOUSTON,TX,77087,,
26888127,101003929609,"4614 LINCOLNSHIRE, HOUSTON 77048",HOUSTON,TX,77048,,
26888748,101003930994,"5203 HOLLY VIEW, HOUSTON 77091",HOUSTON,TX,77091,,
26888790,101003931075,"5215 HONEY, HOUSTON 77004",HOUSTON,TX,77004,,
26888825,101003931150,"9138 SUNNYWOOD, HOUSTON 77088",HOUSTON,TX,77088,,
26888946,101003931475,Intersection 2900 BINGLE RD&8450 KEMPWOOD DR,,,,,
26889117,101003931796,"11442 KIRKWYN, HOUSTON 77089",HOUSTON,TX,77089,,
26889353,101003932376,"5635 WOODGREEN, HOUSTON 77033",HOUSTON,TX,77033,,
26889368,101003932416,"11702 MILL VALLEY, HOUSTON 77048",HOUSTON,TX,77048,,
26889588,101003933200,"9246 WICKFORD, HOUSTON 77024",HOUSTON,TX,77024,,
26890103,101003934447,"5918 GOLDEN FOREST, HOUSTON 77092",HOUSTON ,TX,77092,,
26890123,101003934484,"225 TALLANT, HOUSTON 77076",HOUSTON,TX,77076,,
26890191,101003934604,"8519 VOGUE, HOUSTON 77055",HOUSTON,TX,77055,,
26890427,101003935152,"10930 TIMBEROAK, HOUSTON 77043",HOUSTON,TX,77043,,
26890603,101003935476,"5518 HIALEAH, HOUSTON 77092",HOUSTON,TX,77092,,
26890635,101003935610,"9731 SPRINGVIEW, HOUSTON 77080",HOUSTON,TX,77080,,
26890691,101003935807,"4306 HICKOK, HOUSTON 77047",HOUSTON,TX,77047,,
26890718,101003935870,"8646 FRIENDSHIP, HOUSTON 77080",HOUSTON,TX,77080,,
26890783,101003936184,"8914 PITNER, HOUSTON 77080",, ,,,
26890827,101003936400,"3406 KNOLL, HOUSTON 77080",HOUSTON,TX,77080,,
26890846,101003936487,"10818 LYNBROOK, HOUSTON 77042",HOUSTON,TX,77077,,
26891015,101003936901,"1507 TANNEHILL, HOUSTON 77008",HOUSTON,TX,77008,,
26891048,101003936978,"7662 BUENA VISTA, HOUSTON 77087",HOUSTON,TX,77087,,
26891076,101003937043,"5110 SPRUCE FOREST, HOUSTON 77091",HOUSTON,TX,77091,,
26891340,101003937744,"12006 SONNET MEADOW, HOUSTON 77047",HOUSTON,TX,77047,,
30824444,101003907068,"428 DE HAVEN, HOUSTON 77029",HOUSTON,TX,77029,,
30824716,101003907831,"8314 TARBELL, HOUSTON 77034",HOUSTON,TX,77034,,
30825314,101003919597,"1216 WRIGHTWOOD, HOUSTON 77009",HOUSTON,TX,77009,,
31297216,101003877072,"3322 FRANCIS, HOUSTON TX 77004",HOUSTON,TX,77004,,
31317399,101003971290,"3209 KING, HOUSTON 77026",HOUSTON,TX,77026,,
31318064,101003973246,"9238 WOODLYN, HOUSTON 77078",HOUSTON,TX,77078,,
31319201,101003976031,"730 BAYLAND, HOUSTON 77009",HOUSTON,TX,77009,,
31361361,101003935610,"9731 SPRINGVIEW, HOUSTON 77080",HOUSTON,TX,77080,,
31315969,101003957112,"7505 BROWNSVILLE, HOUSTON TX 77020",HOUSTON,TX,77020,,
31314676,101003953780,"2722 STEVENS, HOUSTON 77026",HOUSTON,TX,77026,,
31354665,101003929609,"4614 LINCOLNSHIRE, HOUSTON 77048",HOUSTON,TX,77048,,
31787228,101003905825,"911 WOODLAND, HOUSTON 77009",,,,,
21998787,101003905825,"911 WOODLAND, HOUSTON 77009",,,,,
21996738,101003890511,"202 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
21997061,101003891235,"102 CAYLOR, HOUSTON 77011",HOUSTON,TX,77011,,
21997418,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
31785206,101003890586,"5206 CLAY, HOUSTON 77023",HOUSTON,TX,77023,,
21996904,101003890903,"5709 DORBRANDT, HOUSTON 77023",HOUSTON,TX,77023,,
21996935,101003890966,"8402 DETROIT, HOUSTON 77017",HOUSTON,TX,77017,,
21997111,101003891343,"7907 HARTFORD, HOUSTON 77017",HOUSTON,TX,77017,,
21997432,101003892163,"8515 LEANDER, HOUSTON 77012",HOUSTON,TX,77012,,
21999631,101003907831,"8314 TARBELL, HOUSTON 77034",HOUSTON,TX,77034,,
21999648,101003907903,"455 TRESVANT, HOUSTON 77598",HOUSTON,TX,77598,,
22000205,101003919551,"15019 SUN HARBOR, HOUSTON 77062",HOUSTON,TX,77062,,
22000850,101003921288,"9803 ALMEDA OAKS, HOUSTON 77075",HOUSTON,TX,77075,,
22001255,101003922737,"7421 BRACE, HOUSTON 77061",HOUSTON,TX,77061,,
22001465,101003923298,"6708 CONLEY, HOUSTON 77021",HOUSTON,TX,77077,,
22001492,101003923374,"8029 FLINTRIDGE, HOUSTON 77028",HOUSTON,TX,77028,,
22002259,101003925382,"7825 JOY, HOUSTON 77028",HOUSTON,TX,77028,,
22002343,101003925592,"8510 GLENLEA, HOUSTON 77061",HOUSTON,TX,77061,,
22002528,101003926228,"6810 DILLON, HOUSTON 77061",HOUSTON,TX,77061,,
22002600,101003926385,"843 ASHLAND, HOUSTON 77007",,,,,
22002645,101003926452,"13910 RIMPLE BEND, HOUSTON 77048",HOUSTON,TX,77048,,
22003844,101003929547,"6410 HERON, HOUSTON 77087",HOUSTON,TX,77087,,
22003875,101003929609,"4614 LINCOLNSHIRE, HOUSTON 77048",HOUSTON,TX,77048,,
22004496,101003930994,"5203 HOLLY VIEW, HOUSTON 77091",HOUSTON,TX,77091,,
22004538,101003931075,"5215 HONEY, HOUSTON 77004",HOUSTON,TX,77004,,
22004573,101003931150,"9138 SUNNYWOOD, HOUSTON 77088",HOUSTON,TX,77088,,
22004694,101003931475,Intersection 2900 BINGLE RD&8450 KEMPWOOD DR,,,,,
22004865,101003931796,"11442 KIRKWYN, HOUSTON 77089",HOUSTON,TX,77089,,
22005101,101003932376,"5635 WOODGREEN, HOUSTON 77033",HOUSTON,TX,77033,,
22005116,101003932416,"11702 MILL VALLEY, HOUSTON 77048",HOUSTON,TX,77048,,
22005336,101003933200,"9246 WICKFORD, HOUSTON 77024",HOUSTON,TX,77024,,
22005851,101003934447,"5918 GOLDEN FOREST, HOUSTON 77092",HOUSTON ,TX,77092,,
22005871,101003934484,"225 TALLANT, HOUSTON 77076",HOUSTON,TX,77076,,
22005939,101003934604,"8519 VOGUE, HOUSTON 77055",HOUSTON,TX,77055,,
22006175,101003935152,"10930 TIMBEROAK, HOUSTON 77043",HOUSTON,TX,77043,,
22006383,101003935610,"9731 SPRINGVIEW, HOUSTON 77080",HOUSTON,TX,77080,,
22006466,101003935870,"8646 FRIENDSHIP, HOUSTON 77080",HOUSTON,TX,77080,,
22006529,101003936173,"9822 CANOGA, HOUSTON 77080",HOUSTON,TX,77080,,
22006575,101003936400,"3406 KNOLL, HOUSTON 77080",HOUSTON,TX,77080,,
22006594,101003936487,"10818 LYNBROOK, HOUSTON 77042",HOUSTON,TX,77077,,
22006763,101003936901,"1507 TANNEHILL, HOUSTON 77008",HOUSTON,TX,77008,,
22006796,101003936978,"7662 BUENA VISTA, HOUSTON 77087",HOUSTON,TX,77087,,
22006824,101003937043,"5110 SPRUCE FOREST, HOUSTON 77091",HOUSTON,TX,77091,,
22006910,101003937249,"9839 RIBBONWOOD, HOUSTON 77078",HOUSTON,TX,77078,,
22007004,101003937491,"3903 ERBY, HOUSTON 77087",HOUSTON,TX,77087,,
22007088,101003937744,"12006 SONNET MEADOW, HOUSTON 77047",HOUSTON,TX,77047,,
23257261,101003931775,"7710 CATALINA, HOUSTON 77075",HOUSTON,TX,77075,,
23257521,101003932416,"11702 MILL VALLEY, HOUSTON 77048",HOUSTON,TX,77048,,
23257612,101003932741,"5229 TARAWA, HOUSTON 77033",HOUSTON,TX,77033,,
23257741,101003933200,"9246 WICKFORD, HOUSTON 77024",HOUSTON,TX,77024,,
23258256,101003934447,"5918 GOLDEN FOREST, HOUSTON 77092",HOUSTON ,TX,77092,,
23258276,101003934484,"225 TALLANT, HOUSTON 77076",HOUSTON,TX,77076,,
23258292,101003934510,"4118 BOTANY, HOUSTON 77047",HOUSTON,TX,77047,,
23258326,101003934576,"3116 HADLEY, HOUSTON 77004",HOUSTON,TX,77004,,
23258344,101003934604,"8519 VOGUE, HOUSTON 77055",HOUSTON,TX,77055,,
30827685,101003926385,"843 ASHLAND, HOUSTON 77007",,,,,
22022006,101003858623,"5927 GOFORTH, HOUSTON TX 77021",, ,,,
22022195,101003859207,"6605 BLUEJAY, HOUSTON TX 77048",HOUSTON,TX,77048,,
22022509,101003860070,"2514 LAMAR, HOUSTON TX 77003",HOUSTON,TX,77003,,
22022556,101003860320,"6630 AVENUE R, HOUSTON TX 77011",HOUSTON,TX,77011,,
22022874,101003861442,"6833 AVENUE C, HOUSTON TX 77011",,,,,
22023835,101003863911,"6718 AVENUE O, HOUSTON TX 77011",HOUSTON,TX,77011,,
22023909,101003864146,"2415 METZ, HOUSTON TX 77034",HOUSTON,TX,77034,,
22024263,101003865414,"12234 DUMAS, HOUSTON TX 77034",HOUSTON,TX,77034,,
22024599,101003866302,"8522 ANACORTES, HOUSTON TX 77061",HOUSTON,TX,77061,,
22024778,101003866795,"7711 JUNIOR, HOUSTON TX 77012",HOUSTON,TX,77012,,
22025128,101003867721,"9723 BLACKHAWK, HOUSTON TX 77075",, ,,,
22025203,101003867906,"9306 WOLCOTT PARK, HOUSTON TX 77075",HOUSTON,TX,77075,,
22025240,101003868024,"10102 VICTORIA CHASE, HOUSTON TX 77075",HOUSTON,TX,77075,,
22026345,101003871469,"6601 AVENUE H, HOUSTON TX 77011",,,,,
22026449,101003871812,"7471 BROCKLEY, HOUSTON TX 77087",,TX,77087,,
22026763,101003872875,"7918 WILMERDEAN, HOUSTON TX 77061",HOUSTON,TX,77061,,
22026837,101003873156,"7324 MOLINE, HOUSTON TX 77087",HOUSTON,TX,77087,,
22026870,101003873240,"7806 SANTA ELENA, HOUSTON TX 77061",HOUSTON,TX,77061,,
22026910,101003873319,"7825 KELLER, HOUSTON TX 77012",HOUSTON,TX,77012,,
22026999,101003873511,"8606 DOVER, HOUSTON TX 77061",HOUSTON,TX,77061,,
22027169,101003873889,"7542 CAYTON, HOUSTON TX 77061",HOUSTON,TX,77061,,
22027290,101003874107,"8202 GLEN VALLEY, HOUSTON TX 77061",HOUSTON,TX,77061,,
22027333,101003874189,"8111 GLENCREST, HOUSTON TX 77061",HOUSTON,TX,77061,,
22027439,101003874534,"7836 BRUMBLAY, HOUSTON TX 77012",HOUSTON,TX,77012,,
22027585,101003874873,"7603 DILLON, HOUSTON TX 77061",HOUSTON,TX,77061,,
22027744,101003875261,"3841 GERTIN, HOUSTON TX 77004",HOUSTON,TX,77004,,
22028263,101003877072,"3322 FRANCIS, HOUSTON TX 77004",HOUSTON,TX,77004,,
22028487,101003877801,"6806 CASABLANCA, HOUSTON TX 77048",HOUSTON,TX,77088,,
22029798,101003881514,"10326 KINGSPOINT, HOUSTON 77075",HOUSTON,TX,77075,,
22029911,101003881787,"7481 SANTA FE, HOUSTON 77061",,,,,
22030391,101003883406,"7762 RED ROBIN, HOUSTON 77075",,,,,
22030481,101003883614,"9418 SPRINGMONT, HOUSTON 77080",,,,,
22030572,101003883814,"4410 MAGGIE, HOUSTON 77051",HOUSTON,TX,77051,,
23259168,101003936901,"1507 TANNEHILL, HOUSTON 77008",HOUSTON,TX,77008,,
23259201,101003936978,"7662 BUENA VISTA, HOUSTON 77087",HOUSTON,TX,77087,,
23259229,101003937043,"5110 SPRUCE FOREST, HOUSTON 77091",HOUSTON,TX,77091,,
23259409,101003937491,"3903 ERBY, HOUSTON 77087",HOUSTON,TX,77087,,
23259493,101003937744,"12006 SONNET MEADOW, HOUSTON 77047",HOUSTON,TX,77047,,
21999086,101003906432,"12210 PALMWAY, HOUSTON 77034",HOUSTON,TX,77034,,
21999242,101003906815,"15818 LA AVENIDA, HOUSTON 77062",HOUSTON,TX,77062,,
22024053,101003864667,"9316 HOLLOCK, HOUSTON TX 77075",HOUSTON,TX,77075,,
22006351,101003935476,"5518 HIALEAH, HOUSTON 77092",HOUSTON,TX,77092,,
21999359,101003907068,"428 DE HAVEN, HOUSTON 77029",HOUSTON,TX,77029,,
22006531,101003936184,"8914 PITNER, HOUSTON 77080",, ,,,
21157789,101003891235,"102 CAYLOR, HOUSTON 77011",HOUSTON,TX,77011,,
21158748,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
21997696,101003892807,"1601 WESLEY, HOUSTON 77023",HOUSTON,TX,77023,,
21157028,101003890586,"5206 CLAY, HOUSTON 77023",HOUSTON,TX,77023,,
21157390,101003890899,"4815 RUSK, HOUSTON 77023",HOUSTON,TX,77023,,
21157470,101003890966,"8402 DETROIT, HOUSTON 77017",HOUSTON,TX,77017,,
21157913,101003891343,"7907 HARTFORD, HOUSTON 77017",HOUSTON,TX,77017,,
21158786,101003892163,"8515 LEANDER, HOUSTON 77012",HOUSTON,TX,77012,,
21161242,101003904681,"5723 ORIOLE, HOUSTON 77017",HOUSTON,TX,77017,,
21162484,101003905825,"911 WOODLAND, HOUSTON 77009",,,,,
21163303,101003906432,"12210 PALMWAY, HOUSTON 77034",HOUSTON,TX,77034,,
21164048,101003907068,"428 DE HAVEN, HOUSTON 77029",HOUSTON,TX,77029,,
21164797,101003907831,"8314 TARBELL, HOUSTON 77034",HOUSTON,TX,77034,,
21164844,101003907903,"455 TRESVANT, HOUSTON 77598",HOUSTON,TX,77598,,
21166362,101003919551,"15019 SUN HARBOR, HOUSTON 77062",HOUSTON,TX,77062,,
21166430,101003919597,"1216 WRIGHTWOOD, HOUSTON 77009",HOUSTON,TX,77009,,
21167217,101003920372,"11431 KIRKWYN, HOUSTON 77089",HOUSTON ,TX,77089,,
21169244,101003922737,"7421 BRACE, HOUSTON 77061",HOUSTON,TX,77061,,
21169811,101003923298,"6708 CONLEY, HOUSTON 77021",HOUSTON,TX,77077,,
21169885,101003923374,"8029 FLINTRIDGE, HOUSTON 77028",HOUSTON,TX,77028,,
21171975,101003925382,"7825 JOY, HOUSTON 77028",HOUSTON,TX,77028,,
21172209,101003925592,"8510 GLENLEA, HOUSTON 77061",HOUSTON,TX,77061,,
21172718,101003926228,"6810 DILLON, HOUSTON 77061",HOUSTON,TX,77061,,
21176315,101003929547,"6410 HERON, HOUSTON 77087",HOUSTON,TX,77087,,
21176399,101003929609,"4614 LINCOLNSHIRE, HOUSTON 77048",HOUSTON,TX,77048,,
21178205,101003931075,"5215 HONEY, HOUSTON 77004",HOUSTON,TX,77004,,
21178635,101003931475,Intersection 2900 BINGLE RD&8450 KEMPWOOD DR,,,,,
21178687,101003931526,"6727 LONDON, HOUSTON 77021",HOUSTON,TX,77021,,
21179075,101003931775,"7710 CATALINA, HOUSTON 77075",HOUSTON,TX,77075,,
21179100,101003931796,"11442 KIRKWYN, HOUSTON 77089",HOUSTON,TX,77089,,
21179743,101003932376,"5635 WOODGREEN, HOUSTON 77033",HOUSTON,TX,77033,,
21179784,101003932416,"11702 MILL VALLEY, HOUSTON 77048",HOUSTON,TX,77048,,
21180038,101003932741,"5229 TARAWA, HOUSTON 77033",HOUSTON,TX,77033,,
21180392,101003933200,"9246 WICKFORD, HOUSTON 77024",HOUSTON,TX,77024,,
21181801,101003934447,"5918 GOLDEN FOREST, HOUSTON 77092",HOUSTON ,TX,77092,,
21181857,101003934484,"225 TALLANT, HOUSTON 77076",HOUSTON,TX,77076,,
21181994,101003934576,"3116 HADLEY, HOUSTON 77004",HOUSTON,TX,77004,,
21182043,101003934604,"8519 VOGUE, HOUSTON 77055",HOUSTON,TX,77055,,
21182682,101003935152,"10930 TIMBEROAK, HOUSTON 77043",HOUSTON,TX,77043,,
21183382,101003935759,"8302 MAGNA, HOUSTON 77093",HOUSTON,TX,77093,,
21183466,101003935870,"8646 FRIENDSHIP, HOUSTON 77080",HOUSTON,TX,77080,,
21183640,101003936173,"9822 CANOGA, HOUSTON 77080",HOUSTON,TX,77080,,
21183766,101003936400,"3406 KNOLL, HOUSTON 77080",HOUSTON,TX,77080,,
21183819,101003936487,"10818 LYNBROOK, HOUSTON 77042",HOUSTON,TX,77077,,
21184284,101003936901,"1507 TANNEHILL, HOUSTON 77008",HOUSTON,TX,77008,,
21184370,101003936978,"7662 BUENA VISTA, HOUSTON 77087",HOUSTON,TX,77087,,
21184447,101003937043,"5110 SPRUCE FOREST, HOUSTON 77091",HOUSTON,TX,77091,,
21184941,101003937491,"3903 ERBY, HOUSTON 77087",HOUSTON,TX,77087,,
21185176,101003937744,"12006 SONNET MEADOW, HOUSTON 77047",HOUSTON,TX,77047,,
21226753,101003859596,"8416 COOLIDGE, HOUSTON TX 77012",HOUSTON,TX,77012,,
21227225,101003860070,"2514 LAMAR, HOUSTON TX 77003",HOUSTON,TX,77003,,
21227357,101003860320,"6630 AVENUE R, HOUSTON TX 77011",HOUSTON,TX,77011,,
21231476,101003864667,"9316 HOLLOCK, HOUSTON TX 77075",HOUSTON,TX,77075,,
21232969,101003866302,"8522 ANACORTES, HOUSTON TX 77061",HOUSTON,TX,77061,,
21239520,101003873511,"8606 DOVER, HOUSTON TX 77061",HOUSTON,TX,77061,,
21239981,101003873889,"7542 CAYTON, HOUSTON TX 77061",HOUSTON,TX,77061,,
21240439,101003874189,"8111 GLENCREST, HOUSTON TX 77061",HOUSTON,TX,77061,,
21241137,101003874873,"7603 DILLON, HOUSTON TX 77061",HOUSTON,TX,77061,,
21241568,101003875261,"3841 GERTIN, HOUSTON TX 77004",HOUSTON,TX,77004,,
21243607,101003877801,"6806 CASABLANCA, HOUSTON TX 77048",HOUSTON,TX,77088,,
21247197,101003881514,"10326 KINGSPOINT, HOUSTON 77075",HOUSTON,TX,77075,,
21247516,101003881787,"7481 SANTA FE, HOUSTON 77061",,,,,
21249078,101003883614,"9418 SPRINGMONT, HOUSTON 77080",,,,,
21179104,101003931798,"6402 WOODLAND TRAILS, HOUSTON 77088",HOUSTON,TX,77088,,
21184685,101003937249,"9839 RIBBONWOOD, HOUSTON 77078",HOUSTON,TX,77078,,
21230872,101003863911,"6718 AVENUE O, HOUSTON TX 77011",HOUSTON,TX,77011,,
21234735,101003868024,"10102 VICTORIA CHASE, HOUSTON TX 77075",HOUSTON,TX,77075,,
21237767,101003871469,"6601 AVENUE H, HOUSTON TX 77011",,,,,
21238888,101003872875,"7918 WILMERDEAN, HOUSTON TX 77061",HOUSTON,TX,77061,,
21249327,101003883814,"4410 MAGGIE, HOUSTON 77051",HOUSTON,TX,77051,,
21172910,101003926385,"843 ASHLAND, HOUSTON 77007",,,,,
21156955,101003890511,"202 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
21223902,101003856582,"8015 GLENFOREST, HOUSTON TX 77061",,,,,
29338952,101003923298,"6708 CONLEY, HOUSTON 77021",HOUSTON,TX,77077,,
29394619,101003859207,"6605 BLUEJAY, HOUSTON TX 77048",HOUSTON,TX,77048,,
29396244,101003861239,"6520 SIDNEY, HOUSTON TX 77021",HOUSTON,TX,77021,,
29326375,101003890899,"4815 RUSK, HOUSTON 77023",HOUSTON,TX,77023,,
29325925,101003890511,"202 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
29349122,101003932741,"5229 TARAWA, HOUSTON 77033",HOUSTON,TX,77033,,
31314803,101003954290,"2305 BREWSTER, HOUSTON 77026",HOUSTON,TX,77022,,
23249132,101003890492,"927 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
26430022,101003890511,"202 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
26430011,101003890492,"927 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
27332982,101003890492,"927 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
23871222,101003890511,"202 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
24193301,101003890511,"202 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
23871211,101003890492,"927 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
29325894,101003890492,"927 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
25018632,101003890511,"202 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
25018621,101003890492,"927 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
26880979,101003890492,"927 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
21156925,101003890492,"927 MAROBY, HOUSTON 77017",HOUSTON,TX,77017,,
26881670,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
25467458,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
23871902,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
30250760,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
29327810,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
29642524,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
25466942,101003890899,"4815 RUSK, HOUSTON 77023",HOUSTON,TX,77023,,
24194259,101003892807,"1601 WESLEY, HOUSTON 77023",HOUSTON,TX,77023,,
25491336,101003856582,"8015 GLENFOREST, HOUSTON TX 77061",,,,,
27333951,101003892807,"1601 WESLEY, HOUSTON 77023",HOUSTON,TX,77023,,
24181569,101003856582,"8015 GLENFOREST, HOUSTON TX 77061",,,,,
24217859,101003856582,"8015 GLENFOREST, HOUSTON TX 77061",,,,,
25043190,101003856582,"8015 GLENFOREST, HOUSTON TX 77061",,,,,
22021296,101003856582,"8015 GLENFOREST, HOUSTON TX 77061",,,,,
33308771,101004012740,"13329 S WAYSIDE, HOUSTON TX 77048",,,,29.61508353,-95.31736118
33308778,101004012747,"9225 NOEL, HOUSTON TX 77033",,,,29.65732076,-95.34387194
31299818,101003884497,"5106 E FALLEN BOUGH, HOUSTON 77041",HOUSTON,TX,77041,,
31299895,101003884697,"5618 TRIWAY, HOUSTON 77041",HOUSTON,TX,77041,,
31302642,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
31304011,101003905825,"911 WOODLAND, HOUSTON 77009",,,,,
31304583,101003907068,"428 DE HAVEN, HOUSTON 77029",HOUSTON,TX,77029,,
31304855,101003907831,"8314 TARBELL, HOUSTON 77034",HOUSTON,TX,77034,,
31305453,101003919597,"1216 WRIGHTWOOD, HOUSTON 77009",HOUSTON,TX,77009,,
31307824,101003926385,"843 ASHLAND, HOUSTON 77007",,,,,
31307869,101003926452,"13910 RIMPLE BEND, HOUSTON 77048",HOUSTON,TX,77048,,
31309099,101003929609,"4614 LINCOLNSHIRE, HOUSTON 77048",HOUSTON,TX,77048,,
31309918,101003931475,Intersection 2900 BINGLE RD&8450 KEMPWOOD DR,,,,,
31310080,101003931775,"7710 CATALINA, HOUSTON 77075",HOUSTON,TX,77075,,
31310091,101003931798,"6402 WOODLAND TRAILS, HOUSTON 77088",HOUSTON,TX,77088,,
31310340,101003932416,"11702 MILL VALLEY, HOUSTON 77048",HOUSTON,TX,77048,,
31310431,101003932741,"5229 TARAWA, HOUSTON 77033",HOUSTON,TX,77033,,
31310560,101003933200,"9246 WICKFORD, HOUSTON 77024",HOUSTON,TX,77024,,
31311075,101003934447,"5918 GOLDEN FOREST, HOUSTON 77092",HOUSTON ,TX,77092,,
31311111,101003934510,"4118 BOTANY, HOUSTON 77047",HOUSTON,TX,77047,,
31311399,101003935152,"10930 TIMBEROAK, HOUSTON 77043",HOUSTON,TX,77043,,
31311607,101003935610,"9731 SPRINGVIEW, HOUSTON 77080",HOUSTON,TX,77080,,
31311663,101003935807,"4306 HICKOK, HOUSTON 77047",HOUSTON,TX,77047,,
31311690,101003935870,"8646 FRIENDSHIP, HOUSTON 77080",HOUSTON,TX,77080,,
31311818,101003936487,"10818 LYNBROOK, HOUSTON 77042",HOUSTON,TX,77077,,
31311987,101003936901,"1507 TANNEHILL, HOUSTON 77008",HOUSTON,TX,77008,,
31312048,101003937043,"5110 SPRUCE FOREST, HOUSTON 77091",HOUSTON,TX,77091,,
31312312,101003937744,"12006 SONNET MEADOW, HOUSTON 77047",HOUSTON,TX,77047,,
31312740,101003938664,"9735 MOORBERRY, HOUSTON 77080",HOUSTON,TX,77080,,
31312808,101003938801,"5710 PERSHING, HOUSTON 77033",HOUSTON,TX,77033,,
31312886,101003938982,"5202 POLK, HOUSTON 77023",,,,,
31314653,101003953620,"1003 GALE, HOUSTON 77009",HOUSTON,TX,77034,,
31314765,101003954187,"3814 WALKER, HOUSTON 77023",HOUSTON,TX,77023,,
31314792,101003954254,"12422 KATHRYN, HOUSTON 77015",HOUSTON,TX,77015,,
31314815,101003954315,Intersection 1600 W 18TH ST&1850 W T C JESTER BLVD,,,,,
31315072,101003954918,"6606 PINE TREE, HOUSTON 77049",HOUSTON,TX,77049,,
